image_path,x1,y1,x2,y2
lines/7579.png,48,59,57,3
lines/7580.png,38,51,57,42
lines/7581.png,6,8,13,4
lines/7582.png,26,28,36,17
lines/7583.png,34,15,49,11
lines/7584.png,6,44,55,25
lines/7585.png,23,21,34,31
lines/7586.png,15,0,63,35
lines/7587.png,57,53,60,52
lines/7588.png,39,37,47,60
lines/7589.png,59,39,63,39
lines/7590.png,58,34,63,62
lines/7591.png,18,59,31,50
lines/7592.png,17,54,59,23
lines/7593.png,33,6,45,46
lines/7594.png,24,18,42,22
lines/7595.png,42,40,48,7
lines/7596.png,1,12,46,36
lines/7597.png,57,9,59,62
lines/7598.png,8,28,56,6
lines/7599.png,17,55,41,61
lines/7600.png,12,42,23,27
lines/7601.png,47,59,49,16
lines/7602.png,25,24,54,53
lines/7603.png,53,6,61,44
lines/7604.png,15,50,56,1
lines/7605.png,38,2,48,48
lines/7606.png,4,62,31,55
lines/7607.png,41,53,44,11
lines/7608.png,48,1,53,34
lines/7609.png,45,9,49,58
lines/7610.png,46,23,55,14
lines/7611.png,57,57,59,56
lines/7612.png,19,17,41,26
lines/7613.png,25,40,52,31
lines/7614.png,0,42,11,20
lines/7615.png,60,4,62,21
lines/7616.png,30,28,42,39
lines/7617.png,13,54,45,4
lines/7618.png,5,55,31,23
lines/7619.png,49,38,63,41
lines/7620.png,1,50,32,24
lines/7621.png,7,27,59,37
lines/7622.png,21,62,55,57
lines/7623.png,39,61,47,5
lines/7624.png,60,4,61,23
lines/7625.png,7,23,17,1
lines/7626.png,52,24,53,38
lines/7627.png,24,26,48,1
lines/7628.png,49,44,50,26
lines/7629.png,52,27,60,53
lines/7630.png,62,7,63,53
lines/7631.png,50,49,54,9
lines/7632.png,34,61,41,36
lines/7633.png,18,47,48,40
lines/7634.png,57,18,63,53
lines/7635.png,57,59,63,0
lines/7636.png,9,23,29,52
lines/7637.png,8,13,55,9
lines/7638.png,47,50,60,6
lines/7639.png,31,34,60,53
lines/7640.png,7,21,14,19
lines/7641.png,5,17,37,53
lines/7642.png,31,46,57,1
lines/7643.png,62,47,63,4
lines/7644.png,31,45,50,62
lines/7645.png,51,16,61,61
lines/7646.png,37,1,46,55
lines/7647.png,24,0,26,52
lines/7648.png,31,7,51,29
lines/7649.png,29,5,49,31
lines/7650.png,58,59,62,25
lines/7651.png,52,33,55,16
lines/7652.png,27,33,56,57
lines/7653.png,30,20,44,40
lines/7654.png,60,56,62,7
lines/7655.png,51,43,62,47
lines/7656.png,7,28,18,61
lines/7657.png,46,28,61,40
lines/7658.png,6,1,53,63
lines/7659.png,17,1,39,56
lines/7660.png,52,58,59,12
lines/7661.png,5,13,62,14
lines/7662.png,23,4,54,15
lines/7663.png,52,6,63,55
lines/7664.png,1,5,4,32
lines/7665.png,28,22,60,57
lines/7666.png,46,43,52,48
lines/7667.png,31,18,52,9
lines/7668.png,30,34,55,43
lines/7669.png,43,21,47,22
lines/7670.png,26,14,43,57
lines/7671.png,5,8,62,53
lines/7672.png,50,52,55,50
lines/7673.png,24,48,29,42
lines/7674.png,17,22,42,15
lines/7675.png,60,61,62,24
lines/7676.png,7,48,56,52
lines/7677.png,26,57,47,5
lines/7678.png,34,39,43,56
lines/7679.png,44,30,50,45
lines/7680.png,40,54,42,0
lines/7681.png,30,19,32,37
lines/7682.png,42,35,63,29
lines/7683.png,26,24,47,49
lines/7684.png,42,3,59,38
lines/7685.png,16,46,58,7
lines/7686.png,39,32,53,19
lines/7687.png,44,28,59,26
lines/7688.png,30,3,50,9
lines/7689.png,59,0,60,18
lines/7690.png,12,44,19,51
lines/7691.png,8,54,50,42
lines/7692.png,45,12,46,12
lines/7693.png,9,10,21,36
lines/7694.png,33,30,40,62
lines/7695.png,40,49,42,16
lines/7696.png,40,53,52,11
lines/7697.png,15,46,47,8
lines/7698.png,14,6,23,21
lines/7699.png,56,14,61,48
lines/7700.png,22,9,58,29
lines/7701.png,22,46,25,42
lines/7702.png,15,0,42,11
lines/7703.png,59,28,62,5
lines/7704.png,20,37,48,18
lines/7705.png,11,61,14,42
lines/7706.png,28,19,49,20
lines/7707.png,54,17,58,51
lines/7708.png,58,37,59,48
lines/7709.png,39,46,43,61
lines/7710.png,59,48,61,9
lines/7711.png,37,43,60,13
lines/7712.png,36,60,53,43
lines/7713.png,53,24,57,40
lines/7714.png,30,62,41,4
lines/7715.png,0,14,20,22
lines/7716.png,47,60,57,59
lines/7717.png,27,32,62,58
lines/7718.png,61,1,63,52
lines/7719.png,36,7,53,4
lines/7720.png,49,14,63,39
lines/7721.png,57,35,60,13
lines/7722.png,49,62,56,51
lines/7723.png,46,46,56,53
lines/7724.png,19,14,43,17
lines/7725.png,39,36,54,20
lines/7726.png,9,29,42,2
lines/7727.png,40,27,52,32
lines/7728.png,44,22,52,57
lines/7729.png,42,15,63,16
lines/7730.png,51,9,57,9
lines/7731.png,54,9,58,62
lines/7732.png,4,28,55,0
lines/7733.png,6,14,15,36
lines/7734.png,17,39,52,42
lines/7735.png,51,20,63,51
lines/7736.png,57,61,59,12
lines/7737.png,56,50,58,31
lines/7738.png,37,13,57,52
lines/7739.png,17,51,53,35
lines/7740.png,24,59,40,3
lines/7741.png,30,9,53,38
lines/7742.png,45,31,56,55
lines/7743.png,15,51,32,32
lines/7744.png,23,37,33,22
lines/7745.png,52,61,53,11
lines/7746.png,46,10,62,13
lines/7747.png,4,57,27,17
lines/7748.png,49,19,51,7
lines/7749.png,33,37,34,47
lines/7750.png,46,4,59,23
lines/7751.png,31,25,57,33
lines/7752.png,8,42,58,56
lines/7753.png,39,37,59,53
lines/7754.png,50,30,51,29
lines/7755.png,51,11,57,7
lines/7756.png,8,20,42,9
lines/7757.png,21,23,58,53
lines/7758.png,55,39,60,13
lines/7759.png,22,41,36,4
lines/7760.png,29,25,62,17
lines/7761.png,33,16,36,18
lines/7762.png,17,40,40,55
lines/7763.png,43,55,48,42
lines/7764.png,42,46,44,63
lines/7765.png,37,29,52,42
lines/7766.png,42,16,47,53
lines/7767.png,47,60,57,63
lines/7768.png,21,0,49,31
lines/7769.png,28,12,59,55
lines/7770.png,46,36,48,7
lines/7771.png,21,54,54,55
lines/7772.png,44,32,47,52
lines/7773.png,41,1,60,41
lines/7774.png,33,37,39,31
lines/7775.png,4,8,31,61
lines/7776.png,12,11,26,58
lines/7777.png,7,32,61,24
lines/7778.png,52,59,54,45
lines/7779.png,49,53,56,46
lines/7780.png,7,35,16,49
lines/7781.png,61,19,63,45
lines/7782.png,36,30,53,32
lines/7783.png,23,43,28,47
lines/7784.png,1,55,55,11
lines/7785.png,40,28,61,3
lines/7786.png,58,60,61,35
lines/7787.png,22,2,27,20
lines/7788.png,48,13,57,36
lines/7789.png,28,43,60,13
lines/7790.png,34,53,58,56
lines/7791.png,24,59,56,17
lines/7792.png,48,48,50,16
lines/7793.png,29,39,54,56
lines/7794.png,33,57,55,52
lines/7795.png,21,45,40,54
lines/7796.png,62,36,63,40
lines/7797.png,5,42,16,7
lines/7798.png,41,50,57,11
lines/7799.png,41,12,55,41
lines/7800.png,56,51,57,44
lines/7801.png,26,22,45,33
lines/7802.png,15,36,23,15
lines/7803.png,23,20,43,8
lines/7804.png,5,17,32,48
lines/7805.png,20,6,31,19
lines/7806.png,55,55,58,4
lines/7807.png,33,7,52,50
lines/7808.png,13,24,27,44
lines/7809.png,13,36,45,4
lines/7810.png,22,5,24,55
lines/7811.png,4,22,38,55
lines/7812.png,47,21,60,3
lines/7813.png,47,15,62,27
lines/7814.png,30,15,53,3
lines/7815.png,2,17,44,2
lines/7816.png,46,46,53,53
lines/7817.png,13,52,31,48
lines/7818.png,6,15,23,7
lines/7819.png,8,2,16,14
lines/7820.png,21,32,22,9
lines/7821.png,25,33,26,61
lines/7822.png,4,27,13,44
lines/7823.png,42,40,61,57
lines/7824.png,32,5,45,42
lines/7825.png,35,22,58,59
lines/7826.png,23,38,58,13
lines/7827.png,21,6,23,7
lines/7828.png,61,56,62,49
lines/7829.png,22,56,35,0
lines/7830.png,41,8,60,57
lines/7831.png,43,11,49,49
lines/7832.png,53,62,63,0
lines/7833.png,48,59,57,58
lines/7834.png,38,5,56,25
lines/7835.png,17,51,56,38
lines/7836.png,53,32,56,23
lines/7837.png,51,1,63,16
lines/7838.png,19,9,46,56
lines/7839.png,36,16,59,52
lines/7840.png,20,30,39,7
lines/7841.png,17,44,18,41
lines/7842.png,4,40,55,0
lines/7843.png,19,40,47,55
lines/7844.png,44,2,55,11
lines/7845.png,10,22,33,62
lines/7846.png,38,52,42,57
lines/7847.png,52,57,55,53
lines/7848.png,23,21,42,18
lines/7849.png,1,59,10,59
lines/7850.png,56,28,58,14
lines/7851.png,25,14,61,39
lines/7852.png,62,22,63,46
lines/7853.png,23,49,40,1
lines/7854.png,12,14,62,4
lines/7855.png,1,24,11,24
lines/7856.png,8,19,21,36
lines/7857.png,38,32,53,17
lines/7858.png,61,45,63,47
lines/7859.png,5,8,53,5
lines/7860.png,48,53,56,18
lines/7861.png,16,40,43,57
lines/7862.png,50,14,56,35
lines/7863.png,17,0,54,42
lines/7864.png,2,21,44,32
lines/7865.png,40,57,46,55
lines/7866.png,1,19,63,34
lines/7867.png,36,8,54,25
lines/7868.png,48,11,60,62
lines/7869.png,6,43,21,47
lines/7870.png,2,39,40,30
lines/7871.png,9,6,43,37
lines/7872.png,8,19,62,4
lines/7873.png,59,35,61,37
lines/7874.png,48,62,60,42
lines/7875.png,39,39,61,3
lines/7876.png,7,8,55,52
lines/7877.png,22,9,54,11
lines/7878.png,7,21,28,24
lines/7879.png,3,2,15,38
lines/7880.png,36,28,51,9
lines/7881.png,32,57,42,35
lines/7882.png,18,50,62,53
lines/7883.png,29,13,40,26
lines/7884.png,14,58,48,3
lines/7885.png,48,42,57,60
lines/7886.png,28,25,43,43
lines/7887.png,58,19,61,4
lines/7888.png,47,13,57,53
lines/7889.png,36,6,59,22
lines/7890.png,61,42,63,31
lines/7891.png,19,6,58,52
lines/7892.png,40,55,43,12
lines/7893.png,32,55,51,52
lines/7894.png,42,24,50,42
lines/7895.png,43,57,45,61
lines/7896.png,25,17,55,62
lines/7897.png,46,10,52,35
lines/7898.png,51,34,61,40
lines/7899.png,44,55,51,56
lines/7900.png,21,29,59,5
lines/7901.png,0,6,33,20
lines/7902.png,59,17,60,0
lines/7903.png,29,50,54,3
lines/7904.png,18,24,20,0
lines/7905.png,18,33,30,9
lines/7906.png,51,4,54,29
lines/7907.png,56,9,59,47
lines/7908.png,45,28,53,29
lines/7909.png,8,38,47,11
lines/7910.png,42,31,60,59
lines/7911.png,60,59,61,51
lines/7912.png,14,23,62,32
lines/7913.png,6,40,7,35
lines/7914.png,1,1,21,60
lines/7915.png,62,1,63,19
lines/7916.png,42,1,60,3
lines/7917.png,58,9,62,0
lines/7918.png,52,57,61,7
lines/7919.png,49,8,59,51
lines/7920.png,37,30,60,30
lines/7921.png,19,33,32,43
lines/7922.png,50,38,58,38
lines/7923.png,21,17,33,37
lines/7924.png,14,1,52,43
lines/7925.png,37,28,39,52
lines/7926.png,20,34,39,25
lines/7927.png,6,53,40,27
lines/7928.png,56,16,63,32
lines/7929.png,55,4,59,28
lines/7930.png,24,16,37,9
lines/7931.png,7,52,34,12
lines/7932.png,23,38,28,55
lines/7933.png,56,26,63,59
lines/7934.png,38,45,49,28
lines/7935.png,20,56,25,20
lines/7936.png,27,30,56,13
lines/7937.png,8,26,48,27
lines/7938.png,0,9,13,24
lines/7939.png,29,24,61,61
lines/7940.png,33,27,56,17
lines/7941.png,48,39,61,13
lines/7942.png,52,31,62,3
lines/7943.png,57,19,60,48
lines/7944.png,51,24,56,50
lines/7945.png,61,30,62,46
lines/7946.png,50,45,60,54
lines/7947.png,6,47,52,54
lines/7948.png,7,34,44,49
lines/7949.png,61,25,62,58
lines/7950.png,55,25,62,24
lines/7951.png,54,33,58,6
lines/7952.png,29,6,61,21
lines/7953.png,6,51,54,7
lines/7954.png,19,3,50,5
lines/7955.png,22,1,59,33
lines/7956.png,62,33,63,42
lines/7957.png,62,1,63,12
lines/7958.png,7,40,60,2
lines/7959.png,5,6,54,26
lines/7960.png,8,19,57,48
lines/7961.png,61,5,63,28
lines/7962.png,30,24,54,5
lines/7963.png,36,9,39,46
lines/7964.png,57,37,58,23
lines/7965.png,6,57,51,14
lines/7966.png,30,18,40,60
lines/7967.png,45,10,55,42
lines/7968.png,53,18,60,46
lines/7969.png,42,29,45,23
lines/7970.png,43,31,50,52
lines/7971.png,57,28,61,59
lines/7972.png,3,5,18,35
lines/7973.png,54,48,58,2
lines/7974.png,31,34,40,2
lines/7975.png,37,4,52,12
lines/7976.png,36,22,51,2
lines/7977.png,60,14,62,51
lines/7978.png,1,21,13,62
lines/7979.png,58,25,59,37
lines/7980.png,44,20,52,58
lines/7981.png,18,18,38,19
lines/7982.png,44,24,50,61
lines/7983.png,4,43,8,51
lines/7984.png,27,2,49,57
lines/7985.png,60,55,62,5
lines/7986.png,52,20,62,20
lines/7987.png,55,36,57,19
lines/7988.png,10,35,51,50
lines/7989.png,37,7,42,55
lines/7990.png,58,33,63,35
lines/7991.png,46,47,60,43
lines/7992.png,38,23,48,11
lines/7993.png,36,61,39,15
lines/7994.png,30,19,62,9
lines/7995.png,13,60,43,0
lines/7996.png,37,35,62,14
lines/7997.png,53,14,62,1
lines/7998.png,59,27,61,5
lines/7999.png,6,6,18,17
lines/8000.png,0,59,22,42
lines/8001.png,42,9,57,16
lines/8002.png,50,59,56,59
lines/8003.png,48,62,59,32
lines/8004.png,44,51,55,24
lines/8005.png,54,21,55,54
lines/8006.png,41,33,45,61
lines/8007.png,25,62,42,50
lines/8008.png,19,20,58,38
lines/8009.png,60,23,61,59
lines/8010.png,51,60,54,29
lines/8011.png,59,35,62,59
lines/8012.png,51,3,62,35
lines/8013.png,15,22,21,9
lines/8014.png,24,44,58,13
lines/8015.png,3,55,36,44
lines/8016.png,43,18,60,17
lines/8017.png,32,37,60,2
lines/8018.png,52,55,54,56
lines/8019.png,28,48,56,3
lines/8020.png,0,18,38,8
lines/8021.png,27,21,38,7
lines/8022.png,42,51,62,59
lines/8023.png,52,2,57,37
lines/8024.png,47,34,55,24
lines/8025.png,19,51,31,61
lines/8026.png,34,54,40,12
lines/8027.png,48,29,55,23
lines/8028.png,52,6,60,23
lines/8029.png,58,12,61,52
lines/8030.png,24,20,29,31
lines/8031.png,28,17,37,25
lines/8032.png,39,54,57,6
lines/8033.png,56,58,62,25
lines/8034.png,48,52,53,23
lines/8035.png,50,37,62,36
lines/8036.png,50,15,58,35
lines/8037.png,21,30,49,24
lines/8038.png,8,4,23,4
lines/8039.png,25,56,50,48
lines/8040.png,0,16,53,43
lines/8041.png,49,44,52,14
lines/8042.png,50,42,57,11
lines/8043.png,19,39,23,48
lines/8044.png,50,24,59,19
lines/8045.png,59,44,60,17
lines/8046.png,32,36,57,2
lines/8047.png,57,57,60,5
lines/8048.png,15,55,49,3
lines/8049.png,2,58,58,30
lines/8050.png,29,13,35,40
lines/8051.png,29,38,34,51
lines/8052.png,22,8,26,21
lines/8053.png,11,44,44,13
lines/8054.png,55,32,62,29
lines/8055.png,39,5,59,62
lines/8056.png,44,6,51,33
lines/8057.png,16,31,39,57
lines/8058.png,38,33,48,39
lines/8059.png,30,18,51,51
lines/8060.png,47,34,50,46
lines/8061.png,51,29,59,52
lines/8062.png,62,20,63,41
lines/8063.png,62,6,63,52
lines/8064.png,61,34,62,47
lines/8065.png,47,21,60,10
lines/8066.png,4,3,53,0
lines/8067.png,50,54,51,53
lines/8068.png,26,29,62,1
lines/8069.png,60,10,61,14
lines/8070.png,29,8,46,6
lines/8071.png,56,45,63,22
lines/8072.png,29,30,32,56
lines/8073.png,57,43,61,16
lines/8074.png,1,24,61,36
lines/8075.png,2,17,49,10
lines/8076.png,54,46,61,27
lines/8077.png,3,10,10,18
lines/8078.png,39,15,57,26
lines/8079.png,62,11,63,10
lines/8080.png,15,25,33,9
lines/8081.png,25,0,33,51
lines/8082.png,46,55,63,51
lines/8083.png,38,34,39,3
lines/8084.png,0,17,37,22
lines/8085.png,12,43,42,32
lines/8086.png,26,57,63,27
lines/8087.png,61,24,63,41
lines/8088.png,4,60,47,18
lines/8089.png,27,59,51,11
lines/8090.png,25,23,50,13
lines/8091.png,36,3,42,15
lines/8092.png,43,18,53,62
lines/8093.png,16,37,26,36
lines/8094.png,47,39,51,6
lines/8095.png,51,55,57,33
lines/8096.png,38,51,60,42
lines/8097.png,52,24,55,19
lines/8098.png,41,5,43,59
lines/8099.png,17,11,46,1
lines/8100.png,12,21,13,49
lines/8101.png,51,41,54,60
lines/8102.png,5,7,14,32
lines/8103.png,5,53,13,53
lines/8104.png,38,35,56,53
lines/8105.png,35,51,36,38
lines/8106.png,39,56,54,20
lines/8107.png,1,25,24,41
lines/8108.png,38,59,40,45
lines/8109.png,1,2,35,11
lines/8110.png,35,47,37,18
lines/8111.png,45,32,59,62
lines/8112.png,11,11,47,60
lines/8113.png,59,24,62,63
lines/8114.png,9,38,17,2
lines/8115.png,61,11,63,8
lines/8116.png,38,36,55,55
lines/8117.png,48,24,52,27
lines/8118.png,47,34,50,30
lines/8119.png,35,44,40,3
lines/8120.png,52,61,55,52
lines/8121.png,16,54,30,22
lines/8122.png,52,36,63,2
lines/8123.png,58,15,60,49
lines/8124.png,16,6,19,25
lines/8125.png,46,26,50,51
lines/8126.png,38,61,43,21
lines/8127.png,3,60,28,34
lines/8128.png,34,34,44,60
lines/8129.png,28,57,43,43
lines/8130.png,61,7,62,6
lines/8131.png,17,4,40,20
lines/8132.png,15,23,51,18
lines/8133.png,0,46,61,26
lines/8134.png,14,24,19,17
lines/8135.png,9,59,45,51
lines/8136.png,30,49,41,46
lines/8137.png,14,28,59,6
lines/8138.png,46,45,52,5
lines/8139.png,5,48,53,17
lines/8140.png,3,48,51,3
lines/8141.png,62,1,63,19
lines/8142.png,39,28,60,19
lines/8143.png,24,36,29,31
lines/8144.png,2,38,16,16
lines/8145.png,33,11,39,36
lines/8146.png,41,15,49,54
lines/8147.png,61,38,63,61
lines/8148.png,61,26,63,53
lines/8149.png,23,5,45,56
lines/8150.png,40,12,47,36
lines/8151.png,22,7,48,41
lines/8152.png,50,15,57,42
lines/8153.png,7,16,47,50
lines/8154.png,57,31,62,54
lines/8155.png,24,4,62,36
lines/8156.png,16,61,47,36
lines/8157.png,57,31,61,36
lines/8158.png,3,4,38,33
lines/8159.png,19,55,34,37
lines/8160.png,51,33,62,4
lines/8161.png,1,46,38,43
lines/8162.png,22,22,23,17
lines/8163.png,50,37,56,9
lines/8164.png,48,45,53,41
lines/8165.png,22,38,48,35
lines/8166.png,56,18,60,40
lines/8167.png,20,9,25,49
lines/8168.png,20,15,62,33
lines/8169.png,31,18,58,21
lines/8170.png,35,39,42,6
lines/8171.png,30,51,52,35
lines/8172.png,8,10,56,35
lines/8173.png,6,9,18,30
lines/8174.png,35,23,44,31
lines/8175.png,34,36,46,33
lines/8176.png,5,46,30,32
lines/8177.png,30,57,49,0
lines/8178.png,41,52,58,0
lines/8179.png,9,33,34,4
lines/8180.png,14,13,38,54
lines/8181.png,36,56,41,4
lines/8182.png,53,35,57,49
lines/8183.png,2,55,51,61
lines/8184.png,2,59,28,16
lines/8185.png,47,52,56,41
lines/8186.png,17,2,63,10
lines/8187.png,8,15,49,30
lines/8188.png,2,32,22,48
lines/8189.png,50,55,59,58
lines/8190.png,39,50,45,57
lines/8191.png,38,12,40,6
lines/8192.png,2,12,3,1
lines/8193.png,61,4,63,3
lines/8194.png,3,27,32,32
lines/8195.png,15,9,37,39
lines/8196.png,51,37,60,45
lines/8197.png,5,29,61,0
lines/8198.png,12,47,22,14
lines/8199.png,22,44,37,3
lines/8200.png,58,24,63,61
lines/8201.png,2,2,60,20
lines/8202.png,27,41,47,12
lines/8203.png,30,21,41,0
lines/8204.png,12,61,32,8
lines/8205.png,61,45,63,50
lines/8206.png,46,38,61,52
lines/8207.png,26,42,32,18
lines/8208.png,44,11,60,55
lines/8209.png,14,22,51,33
lines/8210.png,16,23,40,57
lines/8211.png,21,51,63,59
lines/8212.png,11,57,50,46
lines/8213.png,43,28,57,30
lines/8214.png,58,59,62,50
lines/8215.png,11,6,53,54
lines/8216.png,24,22,32,15
lines/8217.png,10,6,58,12
lines/8218.png,11,18,21,60
lines/8219.png,38,41,43,58
lines/8220.png,0,27,47,56
lines/8221.png,4,16,28,10
lines/8222.png,37,2,50,4
lines/8223.png,9,26,41,39
lines/8224.png,45,24,51,44
lines/8225.png,56,23,59,62
lines/8226.png,46,38,47,11
lines/8227.png,52,52,60,27
lines/8228.png,30,23,60,5
lines/8229.png,54,60,63,4
lines/8230.png,0,46,38,45
lines/8231.png,42,40,48,20
lines/8232.png,20,17,55,60
lines/8233.png,6,6,57,13
lines/8234.png,61,2,63,19
lines/8235.png,62,61,63,44
lines/8236.png,0,40,29,14
lines/8237.png,39,51,62,31
lines/8238.png,0,45,25,11
lines/8239.png,13,31,29,46
lines/8240.png,59,19,63,47
lines/8241.png,44,5,62,8
lines/8242.png,28,54,48,11
lines/8243.png,11,41,17,16
lines/8244.png,55,10,61,44
lines/8245.png,49,41,57,19
lines/8246.png,50,38,53,3
lines/8247.png,61,38,63,49
lines/8248.png,13,54,25,45
lines/8249.png,62,59,63,55
lines/8250.png,1,48,8,7
lines/8251.png,2,18,61,43
lines/8252.png,59,32,61,2
lines/8253.png,28,30,52,11
lines/8254.png,41,29,59,30
lines/8255.png,31,15,52,13
lines/8256.png,33,37,35,36
lines/8257.png,37,11,54,37
lines/8258.png,56,36,62,23
lines/8259.png,18,55,38,22
lines/8260.png,52,12,61,12
lines/8261.png,15,52,42,1
lines/8262.png,7,2,32,41
lines/8263.png,20,29,47,37
lines/8264.png,11,60,46,46
lines/8265.png,49,43,58,24
lines/8266.png,20,56,24,42
lines/8267.png,29,62,34,33
lines/8268.png,24,53,27,31
lines/8269.png,17,34,57,38
lines/8270.png,22,0,39,25
lines/8271.png,18,26,33,9
lines/8272.png,39,39,62,10
lines/8273.png,30,28,47,54
lines/8274.png,33,56,48,20
lines/8275.png,62,27,63,60
lines/8276.png,5,22,25,3
lines/8277.png,47,26,62,50
lines/8278.png,49,39,54,44
lines/8279.png,23,33,50,55
lines/8280.png,43,50,54,52
lines/8281.png,2,29,48,25
lines/8282.png,38,60,46,10
lines/8283.png,47,11,58,19
lines/8284.png,4,25,56,24
lines/8285.png,43,4,53,12
lines/8286.png,44,13,52,40
lines/8287.png,61,17,63,3
lines/8288.png,8,2,22,0
lines/8289.png,48,38,56,22
lines/8290.png,13,18,15,0
lines/8291.png,27,54,40,15
lines/8292.png,19,6,23,1
lines/8293.png,24,15,30,22
lines/8294.png,37,41,43,58
lines/8295.png,9,51,54,49
lines/8296.png,1,5,25,49
lines/8297.png,0,50,16,2
lines/8298.png,46,3,54,32
lines/8299.png,26,6,51,25
lines/8300.png,10,30,19,51
lines/8301.png,33,38,55,42
lines/8302.png,24,46,39,26
lines/8303.png,54,61,57,24
lines/8304.png,2,49,14,9
lines/8305.png,20,3,23,43
lines/8306.png,18,12,62,60
lines/8307.png,23,47,50,48
lines/8308.png,5,21,62,13
lines/8309.png,37,3,52,63
lines/8310.png,45,9,50,37
lines/8311.png,27,9,29,20
lines/8312.png,19,5,61,13
lines/8313.png,4,22,54,44
lines/8314.png,7,37,32,19
lines/8315.png,62,50,63,46
lines/8316.png,61,11,63,29
lines/8317.png,57,21,59,13
lines/8318.png,5,57,46,2
lines/8319.png,25,5,63,57
lines/8320.png,12,34,36,22
lines/8321.png,10,2,12,7
lines/8322.png,53,29,61,41
lines/8323.png,33,56,60,61
lines/8324.png,57,55,58,4
lines/8325.png,56,29,61,51
lines/8326.png,36,54,50,30
lines/8327.png,12,50,36,35
lines/8328.png,29,5,60,11
lines/8329.png,17,45,38,39
lines/8330.png,54,34,61,22
lines/8331.png,22,58,26,0
lines/8332.png,7,54,51,16
lines/8333.png,35,8,57,29
lines/8334.png,41,23,57,46
lines/8335.png,39,33,62,10
lines/8336.png,41,60,48,27
lines/8337.png,55,0,56,22
lines/8338.png,41,35,60,45
lines/8339.png,40,31,44,3
lines/8340.png,47,27,61,13
lines/8341.png,47,6,52,35
lines/8342.png,24,48,54,31
lines/8343.png,14,36,61,60
lines/8344.png,29,51,32,2
lines/8345.png,36,52,56,42
lines/8346.png,20,17,27,55
lines/8347.png,56,38,59,56
lines/8348.png,53,29,59,40
lines/8349.png,52,39,62,22
lines/8350.png,34,55,52,38
lines/8351.png,16,62,44,46
lines/8352.png,44,53,50,60
lines/8353.png,59,52,62,10
lines/8354.png,59,14,62,45
lines/8355.png,26,30,38,1
lines/8356.png,52,52,54,46
lines/8357.png,32,33,58,17
lines/8358.png,55,59,58,15
lines/8359.png,53,42,60,22
lines/8360.png,9,32,27,39
lines/8361.png,40,9,50,56
lines/8362.png,33,55,62,8
lines/8363.png,58,46,61,6
lines/8364.png,56,41,57,45
lines/8365.png,47,16,62,46
lines/8366.png,42,61,48,52
lines/8367.png,15,12,56,12
lines/8368.png,20,62,22,38
lines/8369.png,14,35,47,41
lines/8370.png,49,27,59,40
lines/8371.png,56,29,63,8
lines/8372.png,61,57,62,0
lines/8373.png,37,49,53,30
lines/8374.png,55,0,59,33
lines/8375.png,43,34,49,11
lines/8376.png,21,47,62,59
lines/8377.png,41,0,46,49
lines/8378.png,37,28,44,61
lines/8379.png,56,0,62,45
lines/8380.png,24,31,46,49
lines/8381.png,17,15,29,27
lines/8382.png,38,33,57,2
lines/8383.png,60,27,62,1
lines/8384.png,17,33,47,14
lines/8385.png,0,23,12,28
lines/8386.png,7,58,17,55
lines/8387.png,54,24,56,57
lines/8388.png,45,7,62,33
lines/8389.png,6,7,8,45
lines/8390.png,24,4,46,35
lines/8391.png,62,57,63,51
lines/8392.png,7,8,33,51
lines/8393.png,24,3,45,29
lines/8394.png,41,59,50,9
lines/8395.png,56,23,58,47
lines/8396.png,36,23,46,8
lines/8397.png,45,16,55,4
lines/8398.png,16,13,36,24
lines/8399.png,20,56,62,28
lines/8400.png,26,6,59,37
lines/8401.png,7,20,25,14
lines/8402.png,45,12,61,13
lines/8403.png,44,13,48,51
lines/8404.png,59,8,62,46
lines/8405.png,10,59,56,38
lines/8406.png,33,30,39,54
lines/8407.png,19,49,33,36
lines/8408.png,44,40,56,7
lines/8409.png,23,60,45,26
lines/8410.png,10,54,63,59
lines/8411.png,54,33,56,3
lines/8412.png,8,43,37,24
lines/8413.png,43,47,58,30
lines/8414.png,3,44,16,11
lines/8415.png,59,4,61,30
lines/8416.png,13,7,35,53
lines/8417.png,12,18,21,60
lines/8418.png,5,6,63,50
lines/8419.png,20,47,23,8
lines/8420.png,40,30,58,22
lines/8421.png,5,37,13,15
lines/8422.png,29,36,33,38
lines/8423.png,41,8,50,55
lines/8424.png,41,58,59,52
lines/8425.png,51,61,61,35
lines/8426.png,56,18,58,21
lines/8427.png,58,61,59,21
lines/8428.png,1,26,13,26
lines/8429.png,1,3,28,30
lines/8430.png,36,15,60,9
lines/8431.png,0,32,56,37
lines/8432.png,59,58,60,50
lines/8433.png,38,1,51,31
lines/8434.png,16,61,58,18
lines/8435.png,27,26,32,61
lines/8436.png,5,45,63,61
lines/8437.png,40,33,60,51
lines/8438.png,4,20,11,63
lines/8439.png,59,53,62,9
lines/8440.png,28,48,42,19
lines/8441.png,50,42,59,41
lines/8442.png,56,7,63,12
lines/8443.png,51,21,53,18
lines/8444.png,54,1,58,37
lines/8445.png,7,44,44,40
lines/8446.png,59,23,63,31
lines/8447.png,15,25,49,34
lines/8448.png,37,5,63,48
lines/8449.png,3,35,33,14
lines/8450.png,35,41,61,21
lines/8451.png,40,35,62,56
lines/8452.png,34,32,52,9
